,item,a,b,start,end,passage,condition,first_mention,mentions_start,mentions_end,stim_number,knowledge_cue
340,book,Antonio,Catherine,desk,bed,"Antonio is reading a book near the bed. When Antonio is done, Antonio puts the book on the desk. Catherine comes into the room. Antonio watches Catherine move the book to a bed. Antonio thinks the book is on the [MASK] .",True belief,End,1,2,1,Explicit
341,book,Antonio,Catherine,bed,desk,"Antonio is reading a book near the desk. When Antonio is done, Antonio puts the book on the bed. Catherine comes into the room. Antonio watches Catherine move the book to a desk. Antonio thinks the book is on the [MASK] .",True belief,End,1,2,1,Explicit
342,book,Antonio,Ben,bed,table,"Antonio is reading a book near the table. When Antonio is done, Antonio puts the book on the bed. Ben comes into the room. Antonio watches Ben move the book to a table. Antonio thinks the book is on the [MASK] .",True belief,End,1,2,1,Explicit
343,book,Antonio,Ben,table,bed,"Antonio is reading a book near the bed. When Antonio is done, Antonio puts the book on the table. Ben comes into the room. Antonio watches Ben move the book to a bed. Antonio thinks the book is on the [MASK] .",True belief,End,1,2,1,Explicit
344,book,Antonio,Ben,table,desk,"Antonio is reading a book near the desk. When Antonio is done, Antonio puts the book on the table. Ben comes into the room. Antonio watches Ben move the book to a desk. Antonio thinks the book is on the [MASK] .",True belief,End,1,2,1,Explicit
345,book,Antonio,Ben,desk,table,"Antonio is reading a book near the table. When Antonio is done, Antonio puts the book on the desk. Ben comes into the room. Antonio watches Ben move the book to a table. Antonio thinks the book is on the [MASK] .",True belief,End,1,2,1,Explicit
346,book,Antonio,Ben,desk,bed,"Antonio is reading a book near the bed. When Antonio is done, Antonio puts the book on the desk. Ben comes into the room. Antonio watches Ben move the book to a bed. Antonio thinks the book is on the [MASK] .",True belief,End,1,2,1,Explicit
347,book,Antonio,Ben,bed,desk,"Antonio is reading a book near the desk. When Antonio is done, Antonio puts the book on the bed. Ben comes into the room. Antonio watches Ben move the book to a desk. Antonio thinks the book is on the [MASK] .",True belief,End,1,2,1,Explicit
348,book,James,Lisa,bed,table,"James is reading a book near the table. When James is done, James puts the book on the bed. Lisa comes into the room. James watches Lisa move the book to a table. James thinks the book is on the [MASK] .",True belief,End,1,2,1,Explicit
349,book,James,Lisa,table,bed,"James is reading a book near the bed. When James is done, James puts the book on the table. Lisa comes into the room. James watches Lisa move the book to a bed. James thinks the book is on the [MASK] .",True belief,End,1,2,1,Explicit
350,book,James,Lisa,table,desk,"James is reading a book near the desk. When James is done, James puts the book on the table. Lisa comes into the room. James watches Lisa move the book to a desk. James thinks the book is on the [MASK] .",True belief,End,1,2,1,Explicit
351,book,James,Lisa,desk,table,"James is reading a book near the table. When James is done, James puts the book on the desk. Lisa comes into the room. James watches Lisa move the book to a table. James thinks the book is on the [MASK] .",True belief,End,1,2,1,Explicit
352,book,James,Lisa,desk,bed,"James is reading a book near the bed. When James is done, James puts the book on the desk. Lisa comes into the room. James watches Lisa move the book to a bed. James thinks the book is on the [MASK] .",True belief,End,1,2,1,Explicit
353,book,James,Lisa,bed,desk,"James is reading a book near the desk. When James is done, James puts the book on the bed. Lisa comes into the room. James watches Lisa move the book to a desk. James thinks the book is on the [MASK] .",True belief,End,1,2,1,Explicit
354,book,James,Marta,bed,table,"James is reading a book near the table. When James is done, James puts the book on the bed. Marta comes into the room. James watches Marta move the book to a table. James thinks the book is on the [MASK] .",True belief,End,1,2,1,Explicit
355,book,James,Marta,table,bed,"James is reading a book near the bed. When James is done, James puts the book on the table. Marta comes into the room. James watches Marta move the book to a bed. James thinks the book is on the [MASK] .",True belief,End,1,2,1,Explicit
356,book,James,Marta,table,desk,"James is reading a book near the desk. When James is done, James puts the book on the table. Marta comes into the room. James watches Marta move the book to a desk. James thinks the book is on the [MASK] .",True belief,End,1,2,1,Explicit
357,book,James,Marta,desk,table,"James is reading a book near the table. When James is done, James puts the book on the desk. Marta comes into the room. James watches Marta move the book to a table. James thinks the book is on the [MASK] .",True belief,End,1,2,1,Explicit
358,book,James,Marta,desk,bed,"James is reading a book near the bed. When James is done, James puts the book on the desk. Marta comes into the room. James watches Marta move the book to a bed. James thinks the book is on the [MASK] .",True belief,End,1,2,1,Explicit
359,book,James,Marta,bed,desk,"James is reading a book near the desk. When James is done, James puts the book on the bed. Marta comes into the room. James watches Marta move the book to a desk. James thinks the book is on the [MASK] .",True belief,End,1,2,1,Explicit
360,magazine,Ben,Marta,bed,table,"Ben is reading a magazine near the table. When Ben is done, Ben puts the magazine on the bed. Marta comes into the room. Ben watches Marta move the magazine to a table. Ben thinks the magazine is on the [MASK] .",True belief,End,1,2,1,Explicit
361,magazine,Ben,Marta,table,bed,"Ben is reading a magazine near the bed. When Ben is done, Ben puts the magazine on the table. Marta comes into the room. Ben watches Marta move the magazine to a bed. Ben thinks the magazine is on the [MASK] .",True belief,End,1,2,1,Explicit
362,magazine,Ben,Marta,table,desk,"Ben is reading a magazine near the desk. When Ben is done, Ben puts the magazine on the table. Marta comes into the room. Ben watches Marta move the magazine to a desk. Ben thinks the magazine is on the [MASK] .",True belief,End,1,2,1,Explicit
363,magazine,Ben,Marta,desk,table,"Ben is reading a magazine near the table. When Ben is done, Ben puts the magazine on the desk. Marta comes into the room. Ben watches Marta move the magazine to a table. Ben thinks the magazine is on the [MASK] .",True belief,End,1,2,1,Explicit
364,magazine,Ben,Marta,desk,bed,"Ben is reading a magazine near the bed. When Ben is done, Ben puts the magazine on the desk. Marta comes into the room. Ben watches Marta move the magazine to a bed. Ben thinks the magazine is on the [MASK] .",True belief,End,1,2,1,Explicit
365,magazine,Ben,Marta,bed,desk,"Ben is reading a magazine near the desk. When Ben is done, Ben puts the magazine on the bed. Marta comes into the room. Ben watches Marta move the magazine to a desk. Ben thinks the magazine is on the [MASK] .",True belief,End,1,2,1,Explicit
366,magazine,Ben,Lisa,bed,table,"Ben is reading a magazine near the table. When Ben is done, Ben puts the magazine on the bed. Lisa comes into the room. Ben watches Lisa move the magazine to a table. Ben thinks the magazine is on the [MASK] .",True belief,End,1,2,1,Explicit
367,magazine,Ben,Lisa,table,bed,"Ben is reading a magazine near the bed. When Ben is done, Ben puts the magazine on the table. Lisa comes into the room. Ben watches Lisa move the magazine to a bed. Ben thinks the magazine is on the [MASK] .",True belief,End,1,2,1,Explicit
368,magazine,Ben,Lisa,table,desk,"Ben is reading a magazine near the desk. When Ben is done, Ben puts the magazine on the table. Lisa comes into the room. Ben watches Lisa move the magazine to a desk. Ben thinks the magazine is on the [MASK] .",True belief,End,1,2,1,Explicit
369,magazine,Ben,Lisa,desk,table,"Ben is reading a magazine near the table. When Ben is done, Ben puts the magazine on the desk. Lisa comes into the room. Ben watches Lisa move the magazine to a table. Ben thinks the magazine is on the [MASK] .",True belief,End,1,2,1,Explicit
370,magazine,Ben,Lisa,desk,bed,"Ben is reading a magazine near the bed. When Ben is done, Ben puts the magazine on the desk. Lisa comes into the room. Ben watches Lisa move the magazine to a bed. Ben thinks the magazine is on the [MASK] .",True belief,End,1,2,1,Explicit
371,magazine,Ben,Lisa,bed,desk,"Ben is reading a magazine near the desk. When Ben is done, Ben puts the magazine on the bed. Lisa comes into the room. Ben watches Lisa move the magazine to a desk. Ben thinks the magazine is on the [MASK] .",True belief,End,1,2,1,Explicit
372,magazine,Sonja,Cameron,bed,table,"Sonja is reading a magazine near the table. When Sonja is done, Sonja puts the magazine on the bed. Cameron comes into the room. Sonja watches Cameron move the magazine to a table. Sonja thinks the magazine is on the [MASK] .",True belief,End,1,2,1,Explicit
373,magazine,Sonja,Cameron,table,bed,"Sonja is reading a magazine near the bed. When Sonja is done, Sonja puts the magazine on the table. Cameron comes into the room. Sonja watches Cameron move the magazine to a bed. Sonja thinks the magazine is on the [MASK] .",True belief,End,1,2,1,Explicit
374,magazine,Sonja,Cameron,table,desk,"Sonja is reading a magazine near the desk. When Sonja is done, Sonja puts the magazine on the table. Cameron comes into the room. Sonja watches Cameron move the magazine to a desk. Sonja thinks the magazine is on the [MASK] .",True belief,End,1,2,1,Explicit
375,magazine,Sonja,Cameron,desk,table,"Sonja is reading a magazine near the table. When Sonja is done, Sonja puts the magazine on the desk. Cameron comes into the room. Sonja watches Cameron move the magazine to a table. Sonja thinks the magazine is on the [MASK] .",True belief,End,1,2,1,Explicit
376,magazine,Sonja,Cameron,desk,bed,"Sonja is reading a magazine near the bed. When Sonja is done, Sonja puts the magazine on the desk. Cameron comes into the room. Sonja watches Cameron move the magazine to a bed. Sonja thinks the magazine is on the [MASK] .",True belief,End,1,2,1,Explicit
377,magazine,Sonja,Cameron,bed,desk,"Sonja is reading a magazine near the desk. When Sonja is done, Sonja puts the magazine on the bed. Cameron comes into the room. Sonja watches Cameron move the magazine to a desk. Sonja thinks the magazine is on the [MASK] .",True belief,End,1,2,1,Explicit
378,magazine,Sonja,Ben,bed,table,"Sonja is reading a magazine near the table. When Sonja is done, Sonja puts the magazine on the bed. Ben comes into the room. Sonja watches Ben move the magazine to a table. Sonja thinks the magazine is on the [MASK] .",True belief,End,1,2,1,Explicit
379,magazine,Sonja,Ben,table,bed,"Sonja is reading a magazine near the bed. When Sonja is done, Sonja puts the magazine on the table. Ben comes into the room. Sonja watches Ben move the magazine to a bed. Sonja thinks the magazine is on the [MASK] .",True belief,End,1,2,1,Explicit
380,magazine,Sonja,Ben,table,desk,"Sonja is reading a magazine near the desk. When Sonja is done, Sonja puts the magazine on the table. Ben comes into the room. Sonja watches Ben move the magazine to a desk. Sonja thinks the magazine is on the [MASK] .",True belief,End,1,2,1,Explicit
381,magazine,Sonja,Ben,desk,table,"Sonja is reading a magazine near the table. When Sonja is done, Sonja puts the magazine on the desk. Ben comes into the room. Sonja watches Ben move the magazine to a table. Sonja thinks the magazine is on the [MASK] .",True belief,End,1,2,1,Explicit
382,magazine,Sonja,Ben,desk,bed,"Sonja is reading a magazine near the bed. When Sonja is done, Sonja puts the magazine on the desk. Ben comes into the room. Sonja watches Ben move the magazine to a bed. Sonja thinks the magazine is on the [MASK] .",True belief,End,1,2,1,Explicit
383,magazine,Sonja,Ben,bed,desk,"Sonja is reading a magazine near the desk. When Sonja is done, Sonja puts the magazine on the bed. Ben comes into the room. Sonja watches Ben move the magazine to a desk. Sonja thinks the magazine is on the [MASK] .",True belief,End,1,2,1,Explicit
