,Unnamed: 0,item,a,b,start,end,passage,condition,first_mention,mentions_start,mentions_end,stim_number,knowledge_cue,log_odds
310,310,book,Marta,Lisa,desk,bed,"Marta is reading a book near the bed. When Marta is done, Marta puts the book on the desk. Marta leaves to get something to eat in the kitchen. Lisa comes in and moves the book to a bed. Then Marta comes back into the room. Marta thinks the book is on the [MASK] .",False belief,End,1,2,1,Explicit,-0.29637143510972486
311,311,book,Marta,Lisa,bed,desk,"Marta is reading a book near the desk. When Marta is done, Marta puts the book on the bed. Marta leaves to get something to eat in the kitchen. Lisa comes in and moves the book to a desk. Then Marta comes back into the room. Marta thinks the book is on the [MASK] .",False belief,End,1,2,1,Explicit,4.898543398017199
312,312,magazine,Tyler,Cameron,bed,table,"Tyler is reading a magazine near the table. When Tyler is done, Tyler puts the magazine on the bed. Tyler leaves to get something to eat in the kitchen. Cameron comes in and moves the magazine to a table. Then Tyler comes back into the room. Tyler thinks the magazine is on the [MASK] .",False belief,End,1,2,1,Explicit,3.5973395882712103
313,313,magazine,Tyler,Cameron,table,bed,"Tyler is reading a magazine near the bed. When Tyler is done, Tyler puts the magazine on the table. Tyler leaves to get something to eat in the kitchen. Cameron comes in and moves the magazine to a bed. Then Tyler comes back into the room. Tyler thinks the magazine is on the [MASK] .",False belief,End,1,2,1,Explicit,3.8496866556997262
314,314,magazine,Tyler,Cameron,table,desk,"Tyler is reading a magazine near the desk. When Tyler is done, Tyler puts the magazine on the table. Tyler leaves to get something to eat in the kitchen. Cameron comes in and moves the magazine to a desk. Then Tyler comes back into the room. Tyler thinks the magazine is on the [MASK] .",False belief,End,1,2,1,Explicit,4.691267039789488
315,315,magazine,Tyler,Cameron,desk,table,"Tyler is reading a magazine near the table. When Tyler is done, Tyler puts the magazine on the desk. Tyler leaves to get something to eat in the kitchen. Cameron comes in and moves the magazine to a table. Then Tyler comes back into the room. Tyler thinks the magazine is on the [MASK] .",False belief,End,1,2,1,Explicit,-1.6391439220701562
316,316,magazine,Tyler,Cameron,desk,bed,"Tyler is reading a magazine near the bed. When Tyler is done, Tyler puts the magazine on the desk. Tyler leaves to get something to eat in the kitchen. Cameron comes in and moves the magazine to a bed. Then Tyler comes back into the room. Tyler thinks the magazine is on the [MASK] .",False belief,End,1,2,1,Explicit,-0.4631634030829444
317,317,magazine,Tyler,Cameron,bed,desk,"Tyler is reading a magazine near the desk. When Tyler is done, Tyler puts the magazine on the bed. Tyler leaves to get something to eat in the kitchen. Cameron comes in and moves the magazine to a desk. Then Tyler comes back into the room. Tyler thinks the magazine is on the [MASK] .",False belief,End,1,2,1,Explicit,5.632292784644957
318,318,magazine,Tyler,Emily,bed,table,"Tyler is reading a magazine near the table. When Tyler is done, Tyler puts the magazine on the bed. Tyler leaves to get something to eat in the kitchen. Emily comes in and moves the magazine to a table. Then Tyler comes back into the room. Tyler thinks the magazine is on the [MASK] .",False belief,End,1,2,1,Explicit,3.4487152128263983
319,319,magazine,Tyler,Emily,table,bed,"Tyler is reading a magazine near the bed. When Tyler is done, Tyler puts the magazine on the table. Tyler leaves to get something to eat in the kitchen. Emily comes in and moves the magazine to a bed. Then Tyler comes back into the room. Tyler thinks the magazine is on the [MASK] .",False belief,End,1,2,1,Explicit,4.234488456736501
320,320,magazine,Tyler,Emily,table,desk,"Tyler is reading a magazine near the desk. When Tyler is done, Tyler puts the magazine on the table. Tyler leaves to get something to eat in the kitchen. Emily comes in and moves the magazine to a desk. Then Tyler comes back into the room. Tyler thinks the magazine is on the [MASK] .",False belief,End,1,2,1,Explicit,5.37760829319514
321,321,magazine,Tyler,Emily,desk,table,"Tyler is reading a magazine near the table. When Tyler is done, Tyler puts the magazine on the desk. Tyler leaves to get something to eat in the kitchen. Emily comes in and moves the magazine to a table. Then Tyler comes back into the room. Tyler thinks the magazine is on the [MASK] .",False belief,End,1,2,1,Explicit,-1.390531553799826
322,322,magazine,Tyler,Emily,desk,bed,"Tyler is reading a magazine near the bed. When Tyler is done, Tyler puts the magazine on the desk. Tyler leaves to get something to eat in the kitchen. Emily comes in and moves the magazine to a bed. Then Tyler comes back into the room. Tyler thinks the magazine is on the [MASK] .",False belief,End,1,2,1,Explicit,-0.3978604505964937
323,323,magazine,Tyler,Emily,bed,desk,"Tyler is reading a magazine near the desk. When Tyler is done, Tyler puts the magazine on the bed. Tyler leaves to get something to eat in the kitchen. Emily comes in and moves the magazine to a desk. Then Tyler comes back into the room. Tyler thinks the magazine is on the [MASK] .",False belief,End,1,2,1,Explicit,5.654000264970511
324,324,magazine,Sean,Antonio,bed,table,"Sean is reading a magazine near the table. When Sean is done, Sean puts the magazine on the bed. Sean leaves to get something to eat in the kitchen. Antonio comes in and moves the magazine to a table. Then Sean comes back into the room. Sean thinks the magazine is on the [MASK] .",False belief,End,1,2,1,Explicit,3.671171221284624
325,325,magazine,Sean,Antonio,table,bed,"Sean is reading a magazine near the bed. When Sean is done, Sean puts the magazine on the table. Sean leaves to get something to eat in the kitchen. Antonio comes in and moves the magazine to a bed. Then Sean comes back into the room. Sean thinks the magazine is on the [MASK] .",False belief,End,1,2,1,Explicit,4.11332511486054
326,326,magazine,Sean,Antonio,table,desk,"Sean is reading a magazine near the desk. When Sean is done, Sean puts the magazine on the table. Sean leaves to get something to eat in the kitchen. Antonio comes in and moves the magazine to a desk. Then Sean comes back into the room. Sean thinks the magazine is on the [MASK] .",False belief,End,1,2,1,Explicit,4.973883639345826
327,327,magazine,Sean,Antonio,desk,table,"Sean is reading a magazine near the table. When Sean is done, Sean puts the magazine on the desk. Sean leaves to get something to eat in the kitchen. Antonio comes in and moves the magazine to a table. Then Sean comes back into the room. Sean thinks the magazine is on the [MASK] .",False belief,End,1,2,1,Explicit,-1.9202270395632661
328,328,magazine,Sean,Antonio,desk,bed,"Sean is reading a magazine near the bed. When Sean is done, Sean puts the magazine on the desk. Sean leaves to get something to eat in the kitchen. Antonio comes in and moves the magazine to a bed. Then Sean comes back into the room. Sean thinks the magazine is on the [MASK] .",False belief,End,1,2,1,Explicit,-0.4107236310798227
329,329,magazine,Sean,Antonio,bed,desk,"Sean is reading a magazine near the desk. When Sean is done, Sean puts the magazine on the bed. Sean leaves to get something to eat in the kitchen. Antonio comes in and moves the magazine to a desk. Then Sean comes back into the room. Sean thinks the magazine is on the [MASK] .",False belief,End,1,2,1,Explicit,5.848421059645038
330,330,magazine,Sean,Pamela,bed,table,"Sean is reading a magazine near the table. When Sean is done, Sean puts the magazine on the bed. Sean leaves to get something to eat in the kitchen. Pamela comes in and moves the magazine to a table. Then Sean comes back into the room. Sean thinks the magazine is on the [MASK] .",False belief,End,1,2,1,Explicit,3.433719585404332
331,331,magazine,Sean,Pamela,table,bed,"Sean is reading a magazine near the bed. When Sean is done, Sean puts the magazine on the table. Sean leaves to get something to eat in the kitchen. Pamela comes in and moves the magazine to a bed. Then Sean comes back into the room. Sean thinks the magazine is on the [MASK] .",False belief,End,1,2,1,Explicit,4.126451457670407
332,332,magazine,Sean,Pamela,table,desk,"Sean is reading a magazine near the desk. When Sean is done, Sean puts the magazine on the table. Sean leaves to get something to eat in the kitchen. Pamela comes in and moves the magazine to a desk. Then Sean comes back into the room. Sean thinks the magazine is on the [MASK] .",False belief,End,1,2,1,Explicit,4.825721713710504
333,333,magazine,Sean,Pamela,desk,table,"Sean is reading a magazine near the table. When Sean is done, Sean puts the magazine on the desk. Sean leaves to get something to eat in the kitchen. Pamela comes in and moves the magazine to a table. Then Sean comes back into the room. Sean thinks the magazine is on the [MASK] .",False belief,End,1,2,1,Explicit,-1.4426689089397233
334,334,magazine,Sean,Pamela,desk,bed,"Sean is reading a magazine near the bed. When Sean is done, Sean puts the magazine on the desk. Sean leaves to get something to eat in the kitchen. Pamela comes in and moves the magazine to a bed. Then Sean comes back into the room. Sean thinks the magazine is on the [MASK] .",False belief,End,1,2,1,Explicit,-0.1842955869939502
335,335,magazine,Sean,Pamela,bed,desk,"Sean is reading a magazine near the desk. When Sean is done, Sean puts the magazine on the bed. Sean leaves to get something to eat in the kitchen. Pamela comes in and moves the magazine to a desk. Then Sean comes back into the room. Sean thinks the magazine is on the [MASK] .",False belief,End,1,2,1,Explicit,5.598161245064581
336,336,book,Antonio,Catherine,bed,table,"Antonio is reading a book near the table. When Antonio is done, Antonio puts the book on the bed. Catherine comes into the room. Antonio watches Catherine move the book to a table. Antonio thinks the book is on the [MASK] .",True belief,End,1,2,1,Explicit,3.401979382153718
337,337,book,Antonio,Catherine,table,bed,"Antonio is reading a book near the bed. When Antonio is done, Antonio puts the book on the table. Catherine comes into the room. Antonio watches Catherine move the book to a bed. Antonio thinks the book is on the [MASK] .",True belief,End,1,2,1,Explicit,1.1262111774792867
338,338,book,Antonio,Catherine,table,desk,"Antonio is reading a book near the desk. When Antonio is done, Antonio puts the book on the table. Catherine comes into the room. Antonio watches Catherine move the book to a desk. Antonio thinks the book is on the [MASK] .",True belief,End,1,2,1,Explicit,4.4124507587343915
339,339,book,Antonio,Catherine,desk,table,"Antonio is reading a book near the table. When Antonio is done, Antonio puts the book on the desk. Catherine comes into the room. Antonio watches Catherine move the book to a table. Antonio thinks the book is on the [MASK] .",True belief,End,1,2,1,Explicit,-1.1420068412296362
340,340,book,Antonio,Catherine,desk,bed,"Antonio is reading a book near the bed. When Antonio is done, Antonio puts the book on the desk. Catherine comes into the room. Antonio watches Catherine move the book to a bed. Antonio thinks the book is on the [MASK] .",True belief,End,1,2,1,Explicit,-0.721248656170281
341,341,book,Antonio,Catherine,bed,desk,"Antonio is reading a book near the desk. When Antonio is done, Antonio puts the book on the bed. Catherine comes into the room. Antonio watches Catherine move the book to a desk. Antonio thinks the book is on the [MASK] .",True belief,End,1,2,1,Explicit,5.2484860415995
342,342,book,Antonio,Ben,bed,table,"Antonio is reading a book near the table. When Antonio is done, Antonio puts the book on the bed. Ben comes into the room. Antonio watches Ben move the book to a table. Antonio thinks the book is on the [MASK] .",True belief,End,1,2,1,Explicit,3.1653252360937434
343,343,book,Antonio,Ben,table,bed,"Antonio is reading a book near the bed. When Antonio is done, Antonio puts the book on the table. Ben comes into the room. Antonio watches Ben move the book to a bed. Antonio thinks the book is on the [MASK] .",True belief,End,1,2,1,Explicit,1.7749738436857825
344,344,book,Antonio,Ben,table,desk,"Antonio is reading a book near the desk. When Antonio is done, Antonio puts the book on the table. Ben comes into the room. Antonio watches Ben move the book to a desk. Antonio thinks the book is on the [MASK] .",True belief,End,1,2,1,Explicit,4.86696526709422
