,Unnamed: 0,Item,Condition,Condition code,Scenario,Modified,First_mention,Recent_mention,prior_mentions_start,prior_mentions_end,num_sentences,probability,belief,consistency,final_word,masked_passages
844,844,43,1,TB-C,"The dentist cleaned the drill and put it on the table.  Later, the dentist spotted the nurse move the drill to the shelf. The dentist was near the shelf. When the dentist wanted to use the drill he looked on the shelf.",Yes,Start,End,1,2,4,0.9039221405982971,TB,C,shelf,"The dentist cleaned the drill and put it on the table.  Later, the dentist spotted the nurse move the drill to the shelf. The dentist was near the shelf. When the dentist wanted to use the drill he looked on the [MASK] ."
845,845,43,2,TB-IC,"The dentist cleaned the drill and put it on the table.  Later, the dentist spotted the nurse move the drill to the shelf. When the dentist wanted to use the drill he looked on the table.",No,Start,End,1,1,3,0.03311720117926598,TB,IC,table,"The dentist cleaned the drill and put it on the table.  Later, the dentist spotted the nurse move the drill to the shelf. When the dentist wanted to use the drill he looked on the [MASK] ."
846,846,43,2,TB-IC,"The dentist passed by the shelf. The dentist cleaned the drill and put it on the table.  Later, the dentist spotted the nurse move the drill to the shelf. When the dentist wanted to use the drill he looked on the table.",Yes,End,End,1,2,4,0.03186561539769173,TB,IC,table,"The dentist passed by the shelf. The dentist cleaned the drill and put it on the table.  Later, the dentist spotted the nurse move the drill to the shelf. When the dentist wanted to use the drill he looked on the [MASK] ."
847,847,43,2,TB-IC,"The dentist passed by the table. The dentist cleaned the drill and put it on the table.  Later, the dentist spotted the nurse move the drill to the shelf. When the dentist wanted to use the drill he looked on the table.",Yes,Start,End,2,1,4,0.5627832412719727,TB,IC,table,"The dentist passed by the table. The dentist cleaned the drill and put it on the table.  Later, the dentist spotted the nurse move the drill to the shelf. When the dentist wanted to use the drill he looked on the [MASK] ."
848,848,43,2,TB-IC,"The dentist cleaned the drill and put it on the table.  Later, the dentist spotted the nurse move the drill to the shelf. The dentist was near the table. When the dentist wanted to use the drill he looked on the table.",Yes,Start,Start,2,1,4,0.8783587217330933,TB,IC,table,"The dentist cleaned the drill and put it on the table.  Later, the dentist spotted the nurse move the drill to the shelf. The dentist was near the table. When the dentist wanted to use the drill he looked on the [MASK] ."
849,849,43,2,TB-IC,"The dentist cleaned the drill and put it on the table.  Later, the dentist spotted the nurse move the drill to the shelf. The dentist was near the shelf. When the dentist wanted to use the drill he looked on the table.",Yes,Start,End,1,2,4,0.008434693329036234,TB,IC,table,"The dentist cleaned the drill and put it on the table.  Later, the dentist spotted the nurse move the drill to the shelf. The dentist was near the shelf. When the dentist wanted to use the drill he looked on the [MASK] ."
850,850,43,3,FB-C,"The dentist cleaned the drill and put it on the table.  While the dentist was busy, the nurse moved the drill to the shelf. When the dentist wanted to use the drill he looked on the table.",No,Start,End,1,1,3,0.021879939362406734,FB,C,table,"The dentist cleaned the drill and put it on the table.  While the dentist was busy, the nurse moved the drill to the shelf. When the dentist wanted to use the drill he looked on the [MASK] ."
851,851,43,3,FB-C,"The dentist passed by the shelf. The dentist cleaned the drill and put it on the table.  While the dentist was busy, the nurse moved the drill to the shelf. When the dentist wanted to use the drill he looked on the table.",Yes,End,End,1,2,4,0.018134411424398426,FB,C,table,"The dentist passed by the shelf. The dentist cleaned the drill and put it on the table.  While the dentist was busy, the nurse moved the drill to the shelf. When the dentist wanted to use the drill he looked on the [MASK] ."
852,852,43,3,FB-C,"The dentist passed by the table. The dentist cleaned the drill and put it on the table.  While the dentist was busy, the nurse moved the drill to the shelf. When the dentist wanted to use the drill he looked on the table.",Yes,Start,End,2,1,4,0.1694966405630112,FB,C,table,"The dentist passed by the table. The dentist cleaned the drill and put it on the table.  While the dentist was busy, the nurse moved the drill to the shelf. When the dentist wanted to use the drill he looked on the [MASK] ."
853,853,43,3,FB-C,"The dentist cleaned the drill and put it on the table.  While the dentist was busy, the nurse moved the drill to the shelf. The dentist was near the table. When the dentist wanted to use the drill he looked on the table.",Yes,Start,Start,2,1,4,0.6952856779098511,FB,C,table,"The dentist cleaned the drill and put it on the table.  While the dentist was busy, the nurse moved the drill to the shelf. The dentist was near the table. When the dentist wanted to use the drill he looked on the [MASK] ."
854,854,43,3,FB-C,"The dentist cleaned the drill and put it on the table.  While the dentist was busy, the nurse moved the drill to the shelf. The dentist was near the shelf. When the dentist wanted to use the drill he looked on the table.",Yes,Start,End,1,2,4,0.013955053873360152,FB,C,table,"The dentist cleaned the drill and put it on the table.  While the dentist was busy, the nurse moved the drill to the shelf. The dentist was near the shelf. When the dentist wanted to use the drill he looked on the [MASK] ."
855,855,43,4,FB-IC,"The dentist cleaned the drill and put it on the table.  While the dentist was busy, the nurse moved the drill to the shelf. When the dentist wanted to use the drill he looked on the shelf.",No,Start,End,1,1,3,0.44083014130592346,FB,IC,shelf,"The dentist cleaned the drill and put it on the table.  While the dentist was busy, the nurse moved the drill to the shelf. When the dentist wanted to use the drill he looked on the [MASK] ."
856,856,43,4,FB-IC,"The dentist passed by the shelf. The dentist cleaned the drill and put it on the table.  While the dentist was busy, the nurse moved the drill to the shelf. When the dentist wanted to use the drill he looked on the shelf.",Yes,End,End,1,2,4,0.573611319065094,FB,IC,shelf,"The dentist passed by the shelf. The dentist cleaned the drill and put it on the table.  While the dentist was busy, the nurse moved the drill to the shelf. When the dentist wanted to use the drill he looked on the [MASK] ."
857,857,43,4,FB-IC,"The dentist passed by the table. The dentist cleaned the drill and put it on the table.  While the dentist was busy, the nurse moved the drill to the shelf. When the dentist wanted to use the drill he looked on the shelf.",Yes,Start,End,2,1,4,0.1627218872308731,FB,IC,shelf,"The dentist passed by the table. The dentist cleaned the drill and put it on the table.  While the dentist was busy, the nurse moved the drill to the shelf. When the dentist wanted to use the drill he looked on the [MASK] ."
858,858,43,4,FB-IC,"The dentist cleaned the drill and put it on the table.  While the dentist was busy, the nurse moved the drill to the shelf. The dentist was near the table. When the dentist wanted to use the drill he looked on the shelf.",Yes,Start,Start,2,1,4,0.008927657268941406,FB,IC,shelf,"The dentist cleaned the drill and put it on the table.  While the dentist was busy, the nurse moved the drill to the shelf. The dentist was near the table. When the dentist wanted to use the drill he looked on the [MASK] ."
859,859,43,4,FB-IC,"The dentist cleaned the drill and put it on the table.  While the dentist was busy, the nurse moved the drill to the shelf. The dentist was near the shelf. When the dentist wanted to use the drill he looked on the shelf.",Yes,Start,End,1,2,4,0.6475798487663269,FB,IC,shelf,"The dentist cleaned the drill and put it on the table.  While the dentist was busy, the nurse moved the drill to the shelf. The dentist was near the shelf. When the dentist wanted to use the drill he looked on the [MASK] ."
860,860,44,1,TB-C,"The vet wrote out the customer’s bill and left it in his office.  Later, the vet saw Erin move the bill to the reception. When the vet wanted to post the bill he looked in the reception.",No,Start,End,1,1,3,0.008006728254258636,TB,C,reception,"The vet wrote out the customer’s bill and left it in his office.  Later, the vet saw Erin move the bill to the reception. When the vet wanted to post the bill he looked in the [MASK] ."
861,861,44,1,TB-C,"The vet passed by the reception. The vet wrote out the customer’s bill and left it in his office.  Later, the vet saw Erin move the bill to the reception. When the vet wanted to post the bill he looked in the reception.",Yes,End,End,1,2,4,0.017880825325846676,TB,C,reception,"The vet passed by the reception. The vet wrote out the customer’s bill and left it in his office.  Later, the vet saw Erin move the bill to the reception. When the vet wanted to post the bill he looked in the [MASK] ."
862,862,44,1,TB-C,"The vet passed by the office. The vet wrote out the customer’s bill and left it in his office.  Later, the vet saw Erin move the bill to the reception. When the vet wanted to post the bill he looked in the reception.",Yes,Start,End,2,1,4,0.013050200417637822,TB,C,reception,"The vet passed by the office. The vet wrote out the customer’s bill and left it in his office.  Later, the vet saw Erin move the bill to the reception. When the vet wanted to post the bill he looked in the [MASK] ."
